survey_year,site,zone,transect,classcode,count,survey,longitude,latitude,density
2015,SRI_SOUTH_POINT_W,INNER,1,STRPURAD,776,pisco,-120.124883,33.894167,12.933333333333334
2015,SRI_SOUTH_POINT_W,INNER,2,STRPURAD,1333,pisco,-120.124883,33.894167,22.216666666666665
2015,SRI_SOUTH_POINT_W,MID,1,STRPURAD,680,pisco,-120.124883,33.894167,11.333333333333334
2015,SRI_SOUTH_POINT_W,MID,2,STRPURAD,1033,pisco,-120.124883,33.894167,17.216666666666665
2015,SRI_JOHNSONS_LEE_SOUTH_W,INNER,1,STRPURAD,1175,pisco,-120.104317,33.895133,19.583333333333332
2015,SRI_JOHNSONS_LEE_SOUTH_W,INNER,2,STRPURAD,1101,pisco,-120.104317,33.895133,18.35
2015,SRI_SOUTH_POINT_E,MID,1,STRPURAD,100,pisco,-120.1192,33.891567,1.6666666666666667
2015,SRI_SOUTH_POINT_E,MID,2,STRPURAD,46,pisco,-120.1192,33.891567,0.7666666666666667
2015,ANACAPA_EAST_ISLE_E,OUTER,1,STRPURAD,59,pisco,-119.361133,34.017033,0.9833333333333333
2015,ANACAPA_EAST_ISLE_E,OUTER,2,STRPURAD,1,pisco,-119.361133,34.017033,0.016666666666666666
2015,ANACAPA_WEST_ISLE_W,OUTER,1,STRPURAD,0,pisco,-119.438067,34.017417,0
2015,ANACAPA_WEST_ISLE_W,OUTER,2,STRPURAD,0,pisco,-119.438067,34.017417,0
2015,NAPLES_W,INNER,1,STRPURAD,34,pisco,-119.955317,34.424633,0.5666666666666667
2015,NAPLES_W,INNER,2,STRPURAD,21,pisco,-119.955317,34.424633,0.35
2015,NAPLES_W,OUTER,1,STRPURAD,20,pisco,-119.955317,34.424633,0.3333333333333333
2015,NAPLES_W,OUTER,2,STRPURAD,32,pisco,-119.955317,34.424633,0.5333333333333333
2015,ARROYO_QUEMADO_E,INNER,1,STRPURAD,216,pisco,-120.116967,34.466283,3.6
2015,ARROYO_QUEMADO_E,INNER,2,STRPURAD,56,pisco,-120.116967,34.466283,0.9333333333333333
2015,ARROYO_QUEMADO_E,OUTER,1,STRPURAD,4,pisco,-120.116967,34.466283,0.06666666666666667
2015,ARROYO_QUEMADO_E,OUTER,2,STRPURAD,5,pisco,-120.116967,34.466283,0.08333333333333333
2015,SCI_GULL_ISLE_E,INNER,1,STRPURAD,305,pisco,-119.823183,33.946467,5.083333333333333
2015,SCI_GULL_ISLE_E,INNER,2,STRPURAD,127,pisco,-119.823183,33.946467,2.1166666666666667
2015,NAPLES_CEN,INNER,1,STRPURAD,20,pisco,-119.9515,34.42185,0.3333333333333333
2015,NAPLES_CEN,INNER,2,STRPURAD,63,pisco,-119.9515,34.42185,1.05
2015,NAPLES_CEN,OUTER,1,STRPURAD,45,pisco,-119.9515,34.42185,0.75
2015,NAPLES_CEN,OUTER,2,STRPURAD,20,pisco,-119.9515,34.42185,0.3333333333333333
2015,SCI_GULL_ISLE_W,INNER,1,STRPURAD,233,pisco,-119.82795,33.948167,3.8833333333333333
2015,SCI_GULL_ISLE_W,INNER,2,STRPURAD,198,pisco,-119.82795,33.948167,3.3
2016,SCI_HAZARDS_CEN,INNER,1,STRPURAD,252,pisco,-119.821167,34.056583,4.2
2016,SCI_HAZARDS_CEN,INNER,2,STRPURAD,2333,pisco,-119.821167,34.056583,38.88333333333333
2016,SCI_HAZARDS_CEN,OUTER,1,STRPURAD,56,pisco,-119.821167,34.056583,0.9333333333333333
2016,SCI_HAZARDS_CEN,OUTER,2,STRPURAD,83,pisco,-119.821167,34.056583,1.3833333333333333
2016,SCI_HAZARDS_E,INNER,1,STRPURAD,163,pisco,-119.81935,34.054383,2.716666666666667
2016,SCI_HAZARDS_E,INNER,2,STRPURAD,623,pisco,-119.81935,34.054383,10.383333333333333
2016,SCI_HAZARDS_E,OUTER,1,STRPURAD,54,pisco,-119.81935,34.054383,0.9
2016,SCI_HAZARDS_E,OUTER,2,STRPURAD,32,pisco,-119.81935,34.054383,0.5333333333333333
2016,SCI_HAZARDS_W,INNER,1,STRPURAD,1,pisco,-119.824833,34.0581,0.016666666666666666
2016,SCI_HAZARDS_W,INNER,2,STRPURAD,795,pisco,-119.824833,34.0581,13.25
2016,SCI_HAZARDS_W,OUTER,1,STRPURAD,86,pisco,-119.824833,34.0581,1.4333333333333333
2016,SCI_HAZARDS_W,OUTER,2,STRPURAD,79,pisco,-119.824833,34.0581,1.3166666666666667
2016,SCI_PELICAN_W,INNER,1,STRPURAD,110,pisco,-119.7023,34.035867,1.8333333333333333
2016,SCI_PELICAN_W,INNER,2,STRPURAD,66,pisco,-119.7023,34.035867,1.1
2016,SCI_PELICAN_W,OUTER,1,STRPURAD,9,pisco,-119.7023,34.035867,0.15
2016,SCI_PELICAN_W,OUTER,2,STRPURAD,1,pisco,-119.7023,34.035867,0.016666666666666666
2016,SCI_COCHE_POINT_W,INNER,1,STRPURAD,911,pisco,-119.604,34.04265,15.183333333333334
2016,SCI_COCHE_POINT_W,INNER,2,STRPURAD,365,pisco,-119.604,34.04265,6.083333333333333
2016,SCI_COCHE_POINT_W,MID,1,STRPURAD,18,pisco,-119.604,34.04265,0.3
2016,SCI_COCHE_POINT_W,MID,2,STRPURAD,55,pisco,-119.604,34.04265,0.9166666666666666
2016,SCI_COCHE_POINT_W,OUTER,1,STRPURAD,23,pisco,-119.604,34.04265,0.38333333333333336
2016,SCI_COCHE_POINT_W,OUTER,2,STRPURAD,19,pisco,-119.604,34.04265,0.31666666666666665
2016,SCI_PELICAN_CEN,INNER,1,STRPURAD,7,pisco,-119.69665,34.03065,0.11666666666666667
2016,SCI_PELICAN_CEN,INNER,2,STRPURAD,1,pisco,-119.69665,34.03065,0.016666666666666666
2016,SCI_PELICAN_CEN,OUTER,1,STRPURAD,0,pisco,-119.69665,34.03065,0
2016,SCI_PELICAN_CEN,OUTER,2,STRPURAD,0,pisco,-119.69665,34.03065,0
2016,SCI_PELICAN_E,INNER,1,STRPURAD,0,pisco,-119.690917,34.02805,0
2016,SCI_PELICAN_E,INNER,2,STRPURAD,8,pisco,-119.690917,34.02805,0.13333333333333333
2016,SCI_PELICAN_E,OUTER,1,STRPURAD,0,pisco,-119.690917,34.02805,0
2016,SCI_PELICAN_E,OUTER,2,STRPURAD,4,pisco,-119.690917,34.02805,0.06666666666666667
2016,SCI_CAVERN_POINT_E,MID,1,STRPURAD,4,pisco,-119.566867,34.054283,0.06666666666666667
2016,SCI_CAVERN_POINT_E,MID,2,STRPURAD,13,pisco,-119.566867,34.054283,0.21666666666666667
2016,SCI_CAVERN_POINT_E,OUTER,1,STRPURAD,3,pisco,-119.566867,34.054283,0.05
2016,SCI_CAVERN_POINT_E,OUTER,2,STRPURAD,8,pisco,-119.566867,34.054283,0.13333333333333333
2016,SCI_CAVERN_POINT_W,INNER,1,STRPURAD,67,pisco,-119.5713,34.05275,1.1166666666666667
2016,SCI_CAVERN_POINT_W,INNER,2,STRPURAD,7,pisco,-119.5713,34.05275,0.11666666666666667
2016,SCI_CAVERN_POINT_W,MID,1,STRPURAD,40,pisco,-119.5713,34.05275,0.6666666666666666
2016,SCI_CAVERN_POINT_W,MID,2,STRPURAD,13,pisco,-119.5713,34.05275,0.21666666666666667
2016,SCI_CAVERN_POINT_W,OUTER,1,STRPURAD,19,pisco,-119.5713,34.05275,0.31666666666666665
2016,SCI_CAVERN_POINT_W,OUTER,2,STRPURAD,7,pisco,-119.5713,34.05275,0.11666666666666667
2016,SMI_CUYLER_E,INNER,1,STRPURAD,461,pisco,-120.346183,34.051717,7.683333333333334
2016,SMI_CUYLER_E,INNER,2,STRPURAD,1679,pisco,-120.346183,34.051717,27.983333333333334
2016,SMI_CUYLER_E,MID,1,STRPURAD,1433,pisco,-120.346183,34.051717,23.883333333333333
2016,SMI_CUYLER_E,MID,2,STRPURAD,486,pisco,-120.346183,34.051717,8.1
2016,SMI_CUYLER_E,OUTER,1,STRPURAD,733,pisco,-120.346183,34.051717,12.216666666666667
2016,SMI_CUYLER_E,OUTER,2,STRPURAD,717,pisco,-120.346183,34.051717,11.95
2016,SMI_HARRIS_PT_RESERVE_E,INNER,1,STRPURAD,548,pisco,-120.337383,34.052783,9.133333333333333
2016,SMI_HARRIS_PT_RESERVE_E,INNER,2,STRPURAD,1329,pisco,-120.337383,34.052783,22.15
2016,SMI_HARRIS_PT_RESERVE_E,MID,1,STRPURAD,1105,pisco,-120.337383,34.052783,18.416666666666668
2016,SMI_HARRIS_PT_RESERVE_E,MID,2,STRPURAD,1417,pisco,-120.337383,34.052783,23.616666666666667
2016,SMI_HARRIS_PT_RESERVE_E,OUTER,1,STRPURAD,760,pisco,-120.337383,34.052783,12.666666666666666
2016,SMI_HARRIS_PT_RESERVE_E,OUTER,2,STRPURAD,690,pisco,-120.337383,34.052783,11.5
2016,SMI_CUYLER_W,INNER,1,STRPURAD,508,pisco,-120.3526,34.05705,8.466666666666667
2016,SMI_CUYLER_W,INNER,2,STRPURAD,378,pisco,-120.3526,34.05705,6.3
2016,SMI_CUYLER_W,MID,1,STRPURAD,1583,pisco,-120.3526,34.05705,26.383333333333333
2016,SMI_CUYLER_W,MID,2,STRPURAD,1076,pisco,-120.3526,34.05705,17.933333333333334
2016,SMI_CUYLER_W,OUTER,1,STRPURAD,99,pisco,-120.3526,34.05705,1.65
2016,SMI_CUYLER_W,OUTER,2,STRPURAD,485,pisco,-120.3526,34.05705,8.083333333333334
2016,SMI_HARRIS_PT_RESERVE_W,INNER,1,STRPURAD,1889,pisco,-120.355983,34.063683,31.483333333333334
2016,SMI_HARRIS_PT_RESERVE_W,INNER,2,STRPURAD,280,pisco,-120.355983,34.063683,4.666666666666667
2016,SMI_HARRIS_PT_RESERVE_W,MID,1,STRPURAD,1512,pisco,-120.355983,34.063683,25.2
2016,SMI_HARRIS_PT_RESERVE_W,MID,2,STRPURAD,733,pisco,-120.355983,34.063683,12.216666666666667
2016,SMI_HARRIS_PT_RESERVE_W,OUTER,1,STRPURAD,31,pisco,-120.355983,34.063683,0.5166666666666667
2016,SMI_HARRIS_PT_RESERVE_W,OUTER,2,STRPURAD,33,pisco,-120.355983,34.063683,0.55
2016,SRI_CLUSTER_POINT_S,OUTER,1,STRPURAD,414,pisco,-120.192,33.923833,6.9
2016,SRI_CLUSTER_POINT_S,OUTER,2,STRPURAD,2023,pisco,-120.192,33.923833,33.71666666666667
2016,SRI_CLUSTER_POINT_N,OUTER,1,STRPURAD,17,pisco,-120.197417,33.931667,0.2833333333333333
2016,SRI_CLUSTER_POINT_N,OUTER,2,STRPURAD,46,pisco,-120.197417,33.931667,0.7666666666666667
2016,SRI_JOHNSONS_LEE_SOUTH_E,OUTER,1,STRPURAD,967,pisco,-120.100383,33.897433,16.116666666666667
2016,SRI_JOHNSONS_LEE_SOUTH_E,OUTER,2,STRPURAD,837,pisco,-120.100383,33.897433,13.95
2016,SRI_JOHNSONS_LEE_SOUTH_W,OUTER,1,STRPURAD,800,pisco,-120.104317,33.895133,13.333333333333334
2016,SRI_JOHNSONS_LEE_SOUTH_W,OUTER,2,STRPURAD,1008,pisco,-120.104317,33.895133,16.8
2016,SRI_SOUTH_POINT_E,OUTER,1,STRPURAD,68,pisco,-120.1192,33.891567,1.1333333333333333
2016,SRI_SOUTH_POINT_E,OUTER,2,STRPURAD,83,pisco,-120.1192,33.891567,1.3833333333333333
2016,SRI_SOUTH_POINT_W,OUTER,1,STRPURAD,428,pisco,-120.124883,33.894167,7.133333333333334
2016,SRI_SOUTH_POINT_W,OUTER,2,STRPURAD,683,pisco,-120.124883,33.894167,11.383333333333333
2016,ANACAPA_MIDDLE_ISLE_CEN,INNER,1,STRPURAD,5,pisco,-119.3877751,34.0100609,0.08333333333333333
2016,ANACAPA_MIDDLE_ISLE_CEN,INNER,2,STRPURAD,6,pisco,-119.3877751,34.0100609,0.1
2016,ANACAPA_MIDDLE_ISLE_CEN,OUTER,1,STRPURAD,10,pisco,-119.3877751,34.0100609,0.16666666666666666
2016,ANACAPA_MIDDLE_ISLE_CEN,OUTER,2,STRPURAD,23,pisco,-119.3877751,34.0100609,0.38333333333333336
2016,ANACAPA_MIDDLE_ISLE_E,INNER,1,STRPURAD,0,pisco,-119.388167,34.0085,0
2016,ANACAPA_MIDDLE_ISLE_E,INNER,2,STRPURAD,6,pisco,-119.388167,34.0085,0.1
2016,ANACAPA_MIDDLE_ISLE_E,OUTER,1,STRPURAD,29,pisco,-119.388167,34.0085,0.48333333333333334
2016,ANACAPA_MIDDLE_ISLE_E,OUTER,2,STRPURAD,7,pisco,-119.388167,34.0085,0.11666666666666667
2016,ANACAPA_MIDDLE_ISLE_W,INNER,1,STRPURAD,25,pisco,-119.394467,34.007833,0.4166666666666667
2016,ANACAPA_MIDDLE_ISLE_W,INNER,2,STRPURAD,27,pisco,-119.394467,34.007833,0.45
2016,ANACAPA_MIDDLE_ISLE_W,OUTER,1,STRPURAD,56,pisco,-119.394467,34.007833,0.9333333333333333
2016,ANACAPA_MIDDLE_ISLE_W,OUTER,2,STRPURAD,22,pisco,-119.394467,34.007833,0.36666666666666664
2016,ANACAPA_WEST_ISLE_E,INNER,1,STRPURAD,59,pisco,-119.421833,34.016083,0.9833333333333333
2016,ANACAPA_WEST_ISLE_E,INNER,2,STRPURAD,201,pisco,-119.421833,34.016083,3.35
2016,ANACAPA_EAST_ISLE_CEN,INNER,1,STRPURAD,1,pisco,-119.363683,34.017667,0.016666666666666666
2016,ANACAPA_EAST_ISLE_CEN,INNER,2,STRPURAD,6,pisco,-119.363683,34.017667,0.1
2016,ANACAPA_EAST_ISLE_E,INNER,1,STRPURAD,21,pisco,-119.361133,34.017033,0.35
2016,ANACAPA_EAST_ISLE_E,INNER,2,STRPURAD,6,pisco,-119.361133,34.017033,0.1
2016,ANACAPA_EAST_ISLE_W,INNER,1,STRPURAD,4,pisco,-119.371733,34.015867,0.06666666666666667
2016,ANACAPA_EAST_ISLE_W,INNER,2,STRPURAD,1,pisco,-119.371733,34.015867,0.016666666666666666
2016,ANACAPA_WEST_ISLE_CEN,INNER,1,STRPURAD,8,pisco,-119.432917,34.016983,0.13333333333333333
2016,ANACAPA_WEST_ISLE_CEN,INNER,2,STRPURAD,36,pisco,-119.432917,34.016983,0.6
2016,ANACAPA_WEST_ISLE_W,INNER,1,STRPURAD,76,pisco,-119.438067,34.017417,1.2666666666666666
2016,ANACAPA_WEST_ISLE_W,INNER,2,STRPURAD,370,pisco,-119.438067,34.017417,6.166666666666667
2016,ANACAPA_LIGHTHOUSE_REEF_CEN,INNER,1,STRPURAD,88,pisco,-119.363133,34.012783,1.4666666666666666
2016,ANACAPA_LIGHTHOUSE_REEF_CEN,INNER,2,STRPURAD,26,pisco,-119.363133,34.012783,0.43333333333333335
2016,ANACAPA_LIGHTHOUSE_REEF_E,INNER,1,STRPURAD,58,pisco,-119.36,34.0139,0.9666666666666667
2016,ANACAPA_LIGHTHOUSE_REEF_E,INNER,2,STRPURAD,315,pisco,-119.36,34.0139,5.25
2016,ANACAPA_LIGHTHOUSE_REEF_W,INNER,1,STRPURAD,288,pisco,-119.3725,34.010783000000004,4.8
2016,ANACAPA_LIGHTHOUSE_REEF_W,INNER,2,STRPURAD,476,pisco,-119.3725,34.010783000000004,7.933333333333334
2016,NAPLES_E,INNER,1,STRPURAD,4,pisco,-119.951017,34.423333,0.06666666666666667
2016,NAPLES_E,INNER,2,STRPURAD,10,pisco,-119.951017,34.423333,0.16666666666666666
2016,NAPLES_E,OUTER,1,STRPURAD,22,pisco,-119.951017,34.423333,0.36666666666666664
2016,NAPLES_E,OUTER,2,STRPURAD,43,pisco,-119.951017,34.423333,0.7166666666666667
2016,NAPLES_W,INNER,1,STRPURAD,45,pisco,-119.955317,34.424633,0.75
2016,NAPLES_W,INNER,2,STRPURAD,12,pisco,-119.955317,34.424633,0.2
2016,NAPLES_W,OUTER,1,STRPURAD,9,pisco,-119.955317,34.424633,0.15
2016,NAPLES_W,OUTER,2,STRPURAD,3,pisco,-119.955317,34.424633,0.05
2016,HORSESHOE_REEF_W,INNER,1,STRPURAD,42,pisco,-119.5577,34.391733,0.7
2016,HORSESHOE_REEF_W,INNER,2,STRPURAD,110,pisco,-119.5577,34.391733,1.8333333333333333
2016,HORSESHOE_REEF_W,MID,1,STRPURAD,14,pisco,-119.5577,34.391733,0.23333333333333334
2016,HORSESHOE_REEF_W,MID,2,STRPURAD,10,pisco,-119.5577,34.391733,0.16666666666666666
2016,HORSESHOE_REEF_W,OUTER,1,STRPURAD,0,pisco,-119.5577,34.391733,0
2016,HORSESHOE_REEF_W,OUTER,2,STRPURAD,34,pisco,-119.5577,34.391733,0.5666666666666667
2016,ARROYO_QUEMADO_E,INNER,1,STRPURAD,231,pisco,-120.116967,34.466283,3.85
2016,ARROYO_QUEMADO_E,INNER,2,STRPURAD,6,pisco,-120.116967,34.466283,0.1
2016,ARROYO_QUEMADO_W,INNER,1,STRPURAD,18,pisco,-120.125183,34.46835,0.3
2016,ARROYO_QUEMADO_W,INNER,2,STRPURAD,145,pisco,-120.125183,34.46835,2.4166666666666665
2016,ARROYO_QUEMADO_W,MID,1,STRPURAD,33,pisco,-120.125183,34.46835,0.55
2016,ARROYO_QUEMADO_W,MID,2,STRPURAD,4,pisco,-120.125183,34.46835,0.06666666666666667
2016,ARROYO_QUEMADO_W,OUTER,1,STRPURAD,215,pisco,-120.125183,34.46835,3.5833333333333335
2016,ARROYO_QUEMADO_W,OUTER,2,STRPURAD,40,pisco,-120.125183,34.46835,0.6666666666666666
2016,ARROYO_QUEMADO_E,MID,1,STRPURAD,19,pisco,-120.116967,34.466283,0.31666666666666665
2016,ARROYO_QUEMADO_E,MID,2,STRPURAD,46,pisco,-120.116967,34.466283,0.7666666666666667
2016,ARROYO_QUEMADO_E,OUTER,1,STRPURAD,27,pisco,-120.116967,34.466283,0.45
2016,ARROYO_QUEMADO_E,OUTER,2,STRPURAD,224,pisco,-120.116967,34.466283,3.7333333333333334
2016,NAPLES_CEN,INNER,1,STRPURAD,37,pisco,-119.9515,34.42185,0.6166666666666667
2016,NAPLES_CEN,INNER,2,STRPURAD,21,pisco,-119.9515,34.42185,0.35
2016,NAPLES_CEN,OUTER,1,STRPURAD,40,pisco,-119.9515,34.42185,0.6666666666666666
2016,NAPLES_CEN,OUTER,2,STRPURAD,6,pisco,-119.9515,34.42185,0.1
2016,SCI_SCORPION_E,INNER,1,STRPURAD,13,pisco,-119.546367,34.048467,0.21666666666666667
2016,SCI_SCORPION_E,INNER,2,STRPURAD,225,pisco,-119.546367,34.048467,3.75
2016,SCI_SCORPION_E,MID,1,STRPURAD,96,pisco,-119.546367,34.048467,1.6
2016,SCI_SCORPION_E,MID,2,STRPURAD,18,pisco,-119.546367,34.048467,0.3
2016,SCI_SCORPION_E,OUTER,1,STRPURAD,2,pisco,-119.546367,34.048467,0.03333333333333333
2016,SCI_SCORPION_E,OUTER,2,STRPURAD,6,pisco,-119.546367,34.048467,0.1
2016,SCI_SCORPION_W,INNER,1,STRPURAD,14,pisco,-119.55525,34.0525,0.23333333333333334
2016,SCI_SCORPION_W,INNER,2,STRPURAD,24,pisco,-119.55525,34.0525,0.4
2016,SCI_SCORPION_W,MID,1,STRPURAD,15,pisco,-119.55525,34.0525,0.25
2016,SCI_SCORPION_W,MID,2,STRPURAD,14,pisco,-119.55525,34.0525,0.23333333333333334
2016,SCI_SCORPION_W,OUTER,1,STRPURAD,8,pisco,-119.55525,34.0525,0.13333333333333333
2016,SCI_SCORPION_W,OUTER,2,STRPURAD,4,pisco,-119.55525,34.0525,0.06666666666666667
2016,ANACAPA_WEST_ISLE_CEN,OUTER,1,STRPURAD,50,pisco,-119.432917,34.016983,0.8333333333333334
2016,ANACAPA_WEST_ISLE_CEN,OUTER,2,STRPURAD,34,pisco,-119.432917,34.016983,0.5666666666666667
2016,ANACAPA_WEST_ISLE_E,OUTER,1,STRPURAD,42,pisco,-119.421833,34.016083,0.7
2016,ANACAPA_WEST_ISLE_E,OUTER,2,STRPURAD,28,pisco,-119.421833,34.016083,0.4666666666666667
2016,ANACAPA_WEST_ISLE_W,OUTER,1,STRPURAD,0,pisco,-119.438067,34.017417,0
2016,ANACAPA_WEST_ISLE_W,OUTER,2,STRPURAD,0,pisco,-119.438067,34.017417,0
2016,IV_REEF_E,INNER,1,STRPURAD,324,pisco,-119.864517,34.40295,5.4
2016,IV_REEF_E,INNER,2,STRPURAD,51,pisco,-119.864517,34.40295,0.85
2016,IV_REEF_E,MID,1,STRPURAD,20,pisco,-119.864517,34.40295,0.3333333333333333
2016,IV_REEF_E,MID,2,STRPURAD,30,pisco,-119.864517,34.40295,0.5
2016,IV_REEF_E,OUTER,1,STRPURAD,51,pisco,-119.864517,34.40295,0.85
2016,IV_REEF_E,OUTER,2,STRPURAD,111,pisco,-119.864517,34.40295,1.85
2016,IV_REEF_W,INNER,1,STRPURAD,20,pisco,-119.876283,34.404733,0.3333333333333333
2016,IV_REEF_W,INNER,2,STRPURAD,75,pisco,-119.876283,34.404733,1.25
2016,IV_REEF_W,MID,1,STRPURAD,19,pisco,-119.876283,34.404733,0.31666666666666665
2016,IV_REEF_W,MID,2,STRPURAD,502,pisco,-119.876283,34.404733,8.366666666666667
2016,IV_REEF_W,OUTER,1,STRPURAD,28,pisco,-119.876283,34.404733,0.4666666666666667
2016,IV_REEF_W,OUTER,2,STRPURAD,13,pisco,-119.876283,34.404733,0.21666666666666667
2016,HORSESHOE_REEF_E,INNER,1,STRPURAD,403,pisco,-119.544767,34.38945,6.716666666666667
2016,HORSESHOE_REEF_E,INNER,2,STRPURAD,1450,pisco,-119.544767,34.38945,24.166666666666668
2016,HORSESHOE_REEF_E,MID,1,STRPURAD,482,pisco,-119.544767,34.38945,8.033333333333333
2016,HORSESHOE_REEF_E,MID,2,STRPURAD,314,pisco,-119.544767,34.38945,5.233333333333333
2016,HORSESHOE_REEF_E,OUTER,1,STRPURAD,96,pisco,-119.544767,34.38945,1.6
2016,HORSESHOE_REEF_E,OUTER,2,STRPURAD,31,pisco,-119.544767,34.38945,0.5166666666666667
2016,ANACAPA_LIGHTHOUSE_REEF_CEN,OUTER,1,STRPURAD,200,pisco,-119.363133,34.012783,3.3333333333333335
2016,ANACAPA_LIGHTHOUSE_REEF_CEN,OUTER,2,STRPURAD,698,pisco,-119.363133,34.012783,11.633333333333333
2016,ANACAPA_LIGHTHOUSE_REEF_E,OUTER,1,STRPURAD,48,pisco,-119.36,34.0139,0.8
2016,ANACAPA_LIGHTHOUSE_REEF_E,OUTER,2,STRPURAD,113,pisco,-119.36,34.0139,1.8833333333333333
2016,ANACAPA_LIGHTHOUSE_REEF_W,OUTER,1,STRPURAD,776,pisco,-119.3725,34.010783000000004,12.933333333333334
2016,ANACAPA_LIGHTHOUSE_REEF_W,OUTER,2,STRPURAD,389,pisco,-119.3725,34.010783000000004,6.483333333333333
2016,ANACAPA_EAST_ISLE_CEN,OUTER,1,STRPURAD,2,pisco,-119.363683,34.017667,0.03333333333333333
2016,ANACAPA_EAST_ISLE_CEN,OUTER,2,STRPURAD,24,pisco,-119.363683,34.017667,0.4
2016,ANACAPA_EAST_ISLE_E,OUTER,1,STRPURAD,36,pisco,-119.361133,34.017033,0.6
2016,ANACAPA_EAST_ISLE_E,OUTER,2,STRPURAD,2,pisco,-119.361133,34.017033,0.03333333333333333
2016,ANACAPA_EAST_ISLE_W,OUTER,1,STRPURAD,3,pisco,-119.371733,34.015867,0.05
2016,ANACAPA_EAST_ISLE_W,OUTER,2,STRPURAD,0,pisco,-119.371733,34.015867,0
2016,SRI_SOUTH_POINT_E,INNER,1,STRPURAD,152,pisco,-120.1192,33.891567,2.533333333333333
2016,SRI_SOUTH_POINT_E,INNER,2,STRPURAD,1301,pisco,-120.1192,33.891567,21.683333333333334
2016,SRI_SOUTH_POINT_E,MID,1,STRPURAD,234,pisco,-120.1192,33.891567,3.9
2016,SRI_SOUTH_POINT_E,MID,2,STRPURAD,381,pisco,-120.1192,33.891567,6.35
2016,SRI_SOUTH_POINT_W,MID,1,STRPURAD,293,pisco,-120.124883,33.894167,4.883333333333334
2016,SRI_SOUTH_POINT_W,MID,2,STRPURAD,1809,pisco,-120.124883,33.894167,30.15
2016,SRI_JOHNSONS_LEE_SOUTH_E,INNER,1,STRPURAD,1562,pisco,-120.100383,33.897433,26.033333333333335
2016,SRI_JOHNSONS_LEE_SOUTH_E,INNER,2,STRPURAD,2083,pisco,-120.100383,33.897433,34.71666666666667
2016,SRI_JOHNSONS_LEE_SOUTH_E,MID,1,STRPURAD,413,pisco,-120.100383,33.897433,6.883333333333334
2016,SRI_JOHNSONS_LEE_SOUTH_E,MID,2,STRPURAD,299,pisco,-120.100383,33.897433,4.983333333333333
2016,SRI_JOHNSONS_LEE_SOUTH_W,INNER,1,STRPURAD,227,pisco,-120.104317,33.895133,3.783333333333333
2016,SRI_JOHNSONS_LEE_SOUTH_W,INNER,2,STRPURAD,950,pisco,-120.104317,33.895133,15.833333333333334
2016,SRI_JOHNSONS_LEE_SOUTH_W,MID,1,STRPURAD,292,pisco,-120.104317,33.895133,4.866666666666666
2016,SRI_JOHNSONS_LEE_SOUTH_W,MID,2,STRPURAD,1700,pisco,-120.104317,33.895133,28.333333333333332
2016,SRI_SOUTH_POINT_W,INNER,1,STRPURAD,11,pisco,-120.124883,33.894167,0.18333333333333332
2016,SRI_SOUTH_POINT_W,INNER,2,STRPURAD,379,pisco,-120.124883,33.894167,6.316666666666666
2016,SRI_CLUSTER_POINT_N,INNER,1,STRPURAD,66,pisco,-120.197417,33.931667,1.1
2016,SRI_CLUSTER_POINT_N,INNER,2,STRPURAD,240,pisco,-120.197417,33.931667,4
2016,SRI_CLUSTER_POINT_N,MID,1,STRPURAD,179,pisco,-120.197417,33.931667,2.9833333333333334
2016,SRI_CLUSTER_POINT_N,MID,2,STRPURAD,316,pisco,-120.197417,33.931667,5.266666666666667
2016,SRI_CLUSTER_POINT_S,INNER,1,STRPURAD,349,pisco,-120.192,33.923833,5.816666666666666
2016,SRI_CLUSTER_POINT_S,INNER,2,STRPURAD,1514,pisco,-120.192,33.923833,25.233333333333334
2016,SRI_CLUSTER_POINT_S,MID,1,STRPURAD,184,pisco,-120.192,33.923833,3.066666666666667
2016,SRI_CLUSTER_POINT_S,MID,2,STRPURAD,472,pisco,-120.192,33.923833,7.866666666666666
2016,SCI_CAVERN_POINT_E,INNER,1,STRPURAD,1,pisco,-119.566867,34.054283,0.016666666666666666
2016,SCI_CAVERN_POINT_E,INNER,2,STRPURAD,22,pisco,-119.566867,34.054283,0.36666666666666664
2017,SCI_SCORPION_W,INNER,1,STRPURAD,55,pisco,-119.55525,34.0525,0.9166666666666666
2017,SCI_SCORPION_W,INNER,2,STRPURAD,65,pisco,-119.55525,34.0525,1.0833333333333333
2017,SCI_SCORPION_W,MID,1,STRPURAD,79,pisco,-119.55525,34.0525,1.3166666666666667
2017,SCI_SCORPION_W,MID,2,STRPURAD,33,pisco,-119.55525,34.0525,0.55
2017,SCI_SCORPION_W,OUTER,1,STRPURAD,20,pisco,-119.55525,34.0525,0.3333333333333333
2017,SCI_SCORPION_W,OUTER,2,STRPURAD,16,pisco,-119.55525,34.0525,0.26666666666666666
2017,SCI_SCORPION_E,INNER,1,STRPURAD,1201,pisco,-119.546367,34.048467,20.016666666666666
2017,SCI_SCORPION_E,INNER,2,STRPURAD,275,pisco,-119.546367,34.048467,4.583333333333333
2017,SCI_SCORPION_E,MID,1,STRPURAD,16,pisco,-119.546367,34.048467,0.26666666666666666
2017,SCI_SCORPION_E,MID,2,STRPURAD,103,pisco,-119.546367,34.048467,1.7166666666666666
