site,longitude,latitude,survey_year,zone,transect,classcode,count,survey,distance
ESALEN_DC,-121.647987,36.124409,2009,MID,1,NERLUE,0,pisco,NA
ESALEN_DC,-121.647987,36.124409,2009,MID,2,NERLUE,0,pisco,NA
ESALEN_DC,-121.647987,36.124409,2009,OUTER,1,NERLUE,0,pisco,NA
ESALEN_DC,-121.647987,36.124409,2009,OUTER,2,NERLUE,0,pisco,NA
ESALEN_DC,-121.647987,36.124409,2010,INNER,1,NERLUE,43,pisco,NA
ESALEN_DC,-121.647987,36.124409,2010,INNER,2,NERLUE,13,pisco,NA
ESALEN_DC,-121.647987,36.124409,2010,MID,1,NERLUE,1,pisco,NA
ESALEN_DC,-121.647987,36.124409,2010,MID,2,NERLUE,9,pisco,NA
ESALEN_DC,-121.647987,36.124409,2010,OUTER,1,NERLUE,4,pisco,NA
ESALEN_DC,-121.647987,36.124409,2010,OUTER,2,NERLUE,3,pisco,NA
ESALEN_DC,-121.647987,36.124409,2011,INNER,1,NERLUE,6,pisco,NA
ESALEN_DC,-121.647987,36.124409,2011,INNER,2,NERLUE,18,pisco,NA
ESALEN_DC,-121.647987,36.124409,2011,MID,1,NERLUE,0,pisco,NA
ESALEN_DC,-121.647987,36.124409,2011,MID,2,NERLUE,1,pisco,NA
ESALEN_DC,-121.647987,36.124409,2011,OUTER,1,NERLUE,0,pisco,NA
ESALEN_DC,-121.647987,36.124409,2011,OUTER,2,NERLUE,0,pisco,NA
ESALEN_UC,-121.653046,36.128113,2001,INNER,1,NERLUE,0,pisco,NA
ESALEN_UC,-121.653046,36.128113,2001,INNER,2,NERLUE,0,pisco,NA
ESALEN_UC,-121.653046,36.128113,2001,MID,1,NERLUE,0,pisco,NA
ESALEN_UC,-121.653046,36.128113,2001,MID,2,NERLUE,0,pisco,NA
ESALEN_UC,-121.653046,36.128113,2001,OUTER,1,NERLUE,0,pisco,NA
ESALEN_UC,-121.653046,36.128113,2001,OUTER,2,NERLUE,0,pisco,NA
ESALEN_UC,-121.653046,36.128113,2002,INNER,1,NERLUE,37,pisco,NA
ESALEN_UC,-121.653046,36.128113,2002,INNER,2,NERLUE,9,pisco,NA
ESALEN_UC,-121.653046,36.128113,2002,MID,1,NERLUE,1,pisco,NA
ESALEN_UC,-121.653046,36.128113,2002,MID,2,NERLUE,83,pisco,NA
ESALEN_UC,-121.653046,36.128113,2002,OUTER,1,NERLUE,37,pisco,NA
ESALEN_UC,-121.653046,36.128113,2002,OUTER,2,NERLUE,45,pisco,NA
ESALEN_UC,-121.653046,36.128113,2003,INNER,1,NERLUE,119,pisco,NA
ESALEN_UC,-121.653046,36.128113,2003,INNER,2,NERLUE,40,pisco,NA
ESALEN_UC,-121.653046,36.128113,2003,MID,1,NERLUE,24,pisco,NA
ESALEN_UC,-121.653046,36.128113,2003,MID,2,NERLUE,6,pisco,NA
ESALEN_UC,-121.653046,36.128113,2003,OUTER,1,NERLUE,4,pisco,NA
ESALEN_UC,-121.653046,36.128113,2003,OUTER,2,NERLUE,9,pisco,NA
ESALEN_UC,-121.653046,36.128113,2004,INNER,1,NERLUE,9,pisco,NA
ESALEN_UC,-121.653046,36.128113,2004,INNER,2,NERLUE,7,pisco,NA
ESALEN_UC,-121.653046,36.128113,2004,MID,1,NERLUE,2,pisco,NA
ESALEN_UC,-121.653046,36.128113,2004,MID,2,NERLUE,36,pisco,NA
ESALEN_UC,-121.653046,36.128113,2004,OUTER,1,NERLUE,0,pisco,NA
ESALEN_UC,-121.653046,36.128113,2004,OUTER,2,NERLUE,0,pisco,NA
ESALEN_UC,-121.653046,36.128113,2005,INNER,1,NERLUE,1,pisco,NA
ESALEN_UC,-121.653046,36.128113,2005,INNER,2,NERLUE,1,pisco,NA
ESALEN_UC,-121.653046,36.128113,2005,MID,1,NERLUE,2,pisco,NA
ESALEN_UC,-121.653046,36.128113,2005,MID,2,NERLUE,44,pisco,NA
ESALEN_UC,-121.653046,36.128113,2005,OUTER,1,NERLUE,0,pisco,NA
ESALEN_UC,-121.653046,36.128113,2005,OUTER,2,NERLUE,0,pisco,NA
ESALEN_UC,-121.653046,36.128113,2006,INNER,1,NERLUE,0,pisco,NA
ESALEN_UC,-121.653046,36.128113,2006,INNER,2,NERLUE,2,pisco,NA
ESALEN_UC,-121.653046,36.128113,2006,MID,1,NERLUE,17,pisco,NA
ESALEN_UC,-121.653046,36.128113,2006,MID,2,NERLUE,12,pisco,NA
ESALEN_UC,-121.653046,36.128113,2006,OUTER,1,NERLUE,5,pisco,NA
ESALEN_UC,-121.653046,36.128113,2006,OUTER,2,NERLUE,1,pisco,NA
ESALEN_UC,-121.653046,36.128113,2007,INNER,1,NERLUE,3,pisco,NA
ESALEN_UC,-121.653046,36.128113,2007,INNER,2,NERLUE,10,pisco,NA
ESALEN_UC,-121.653046,36.128113,2007,MID,1,NERLUE,18,pisco,NA
ESALEN_UC,-121.653046,36.128113,2007,MID,2,NERLUE,19,pisco,NA
ESALEN_UC,-121.653046,36.128113,2007,OUTER,1,NERLUE,3,pisco,NA
ESALEN_UC,-121.653046,36.128113,2007,OUTER,2,NERLUE,12,pisco,NA
ESALEN_UC,-121.653046,36.128113,2008,INNER,1,NERLUE,13,pisco,NA
ESALEN_UC,-121.653046,36.128113,2008,INNER,2,NERLUE,36,pisco,NA
ESALEN_UC,-121.653046,36.128113,2008,MID,1,NERLUE,17,pisco,NA
ESALEN_UC,-121.653046,36.128113,2008,MID,2,NERLUE,28,pisco,NA
ESALEN_UC,-121.653046,36.128113,2008,OUTER,1,NERLUE,0,pisco,NA
ESALEN_UC,-121.653046,36.128113,2008,OUTER,2,NERLUE,0,pisco,NA
ESALEN_UC,-121.653046,36.128113,2009,INNER,1,NERLUE,19,pisco,NA
ESALEN_UC,-121.653046,36.128113,2009,INNER,2,NERLUE,4,pisco,NA
ESALEN_UC,-121.653046,36.128113,2009,MID,1,NERLUE,35,pisco,NA
ESALEN_UC,-121.653046,36.128113,2009,MID,2,NERLUE,1,pisco,NA
ESALEN_UC,-121.653046,36.128113,2009,OUTER,1,NERLUE,0,pisco,NA
ESALEN_UC,-121.653046,36.128113,2009,OUTER,2,NERLUE,0,pisco,NA
ESALEN_UC,-121.653046,36.128113,2010,INNER,1,NERLUE,4,pisco,NA
ESALEN_UC,-121.653046,36.128113,2010,INNER,2,NERLUE,4,pisco,NA
ESALEN_UC,-121.653046,36.128113,2010,MID,1,NERLUE,126,pisco,NA
ESALEN_UC,-121.653046,36.128113,2010,MID,2,NERLUE,6,pisco,NA
ESALEN_UC,-121.653046,36.128113,2010,OUTER,1,NERLUE,11,pisco,NA
ESALEN_UC,-121.653046,36.128113,2010,OUTER,2,NERLUE,1,pisco,NA
ESALEN_UC,-121.653046,36.128113,2011,INNER,1,NERLUE,15,pisco,NA
ESALEN_UC,-121.653046,36.128113,2011,INNER,2,NERLUE,18,pisco,NA
ESALEN_UC,-121.653046,36.128113,2011,MID,1,NERLUE,2,pisco,NA
ESALEN_UC,-121.653046,36.128113,2011,MID,2,NERLUE,2,pisco,NA
ESALEN_UC,-121.653046,36.128113,2011,OUTER,1,NERLUE,1,pisco,NA
ESALEN_UC,-121.653046,36.128113,2011,OUTER,2,NERLUE,0,pisco,NA
ESALEN_UC,-121.653046,36.128113,2015,INNER,1,NERLUE,0,pisco,NA
ESALEN_UC,-121.653046,36.128113,2015,INNER,2,NERLUE,0,pisco,NA
ESALEN_UC,-121.653046,36.128113,2015,MID,1,NERLUE,12,pisco,NA
ESALEN_UC,-121.653046,36.128113,2015,MID,2,NERLUE,3,pisco,NA
ESALEN_UC,-121.653046,36.128113,2015,OUTER,1,NERLUE,0,pisco,NA
ESALEN_UC,-121.653046,36.128113,2015,OUTER,2,NERLUE,0,pisco,NA
ESTERO,-121.029631,35.472387,2007,INNER,1,NERLUE,60,pisco,NA
ESTERO,-121.029631,35.472387,2007,INNER,2,NERLUE,67,pisco,NA
ESTERO,-121.029631,35.472387,2007,MID,1,NERLUE,1,pisco,NA
ESTERO,-121.029631,35.472387,2007,MID,2,NERLUE,0,pisco,NA
ESTERO,-121.029631,35.472387,2007,OUTER,1,NERLUE,0,pisco,NA
ESTERO,-121.029631,35.472387,2007,OUTER,2,NERLUE,2,pisco,NA
ESTERO,-121.029631,35.472387,2008,INNER,1,NERLUE,56,pisco,NA
ESTERO,-121.029631,35.472387,2008,INNER,2,NERLUE,150,pisco,NA
ESTERO,-121.029631,35.472387,2008,MID,1,NERLUE,0,pisco,NA
ESTERO,-121.029631,35.472387,2008,MID,2,NERLUE,0,pisco,NA
ESTERO,-121.029631,35.472387,2008,OUTER,1,NERLUE,0,pisco,NA
ESTERO,-121.029631,35.472387,2008,OUTER,2,NERLUE,0,pisco,NA
ESTERO,-121.029631,35.472387,2009,INNER,1,NERLUE,31,pisco,NA
ESTERO,-121.029631,35.472387,2009,INNER,2,NERLUE,11,pisco,NA
ESTERO,-121.029631,35.472387,2009,MID,1,NERLUE,0,pisco,NA
ESTERO,-121.029631,35.472387,2009,MID,2,NERLUE,0,pisco,NA
ESTERO,-121.029631,35.472387,2009,OUTER,1,NERLUE,0,pisco,NA
ESTERO,-121.029631,35.472387,2009,OUTER,2,NERLUE,0,pisco,NA
ESTERO,-121.029631,35.472387,2010,INNER,1,NERLUE,193,pisco,NA
ESTERO,-121.029631,35.472387,2010,INNER,2,NERLUE,252,pisco,NA
ESTERO,-121.029631,35.472387,2010,MID,1,NERLUE,4,pisco,NA
ESTERO,-121.029631,35.472387,2010,MID,2,NERLUE,6,pisco,NA
ESTERO,-121.029631,35.472387,2010,OUTER,1,NERLUE,0,pisco,NA
ESTERO,-121.029631,35.472387,2010,OUTER,2,NERLUE,0,pisco,NA
ESTERO,-121.029631,35.472387,2011,INNER,1,NERLUE,1,pisco,NA
ESTERO,-121.029631,35.472387,2011,INNER,2,NERLUE,29,pisco,NA
ESTERO,-121.029631,35.472387,2011,MID,1,NERLUE,3,pisco,NA
ESTERO,-121.029631,35.472387,2011,MID,2,NERLUE,1,pisco,NA
ESTERO,-121.029631,35.472387,2011,OUTER,1,NERLUE,0,pisco,NA
ESTERO,-121.029631,35.472387,2011,OUTER,2,NERLUE,0,pisco,NA
FALSE_SUR,-121.886822,36.277556,2007,INNER,1,NERLUE,40,pisco,NA
FALSE_SUR,-121.886822,36.277556,2007,INNER,2,NERLUE,31,pisco,NA
FALSE_SUR,-121.886822,36.277556,2007,MID,1,NERLUE,41,pisco,NA
FALSE_SUR,-121.886822,36.277556,2007,MID,2,NERLUE,73,pisco,NA
FALSE_SUR,-121.886822,36.277556,2007,OUTER,1,NERLUE,1,pisco,NA
FALSE_SUR,-121.886822,36.277556,2007,OUTER,2,NERLUE,0,pisco,NA
FALSE_SUR,-121.886822,36.277556,2008,OUTER,1,NERLUE,0,pisco,NA
FALSE_SUR,-121.886822,36.277556,2008,OUTER,2,NERLUE,1,pisco,NA
FALSE_SUR,-121.886822,36.277556,2008,INNER,1,NERLUE,16,pisco,NA
FALSE_SUR,-121.886822,36.277556,2008,INNER,2,NERLUE,26,pisco,NA
FALSE_SUR,-121.886822,36.277556,2008,MID,1,NERLUE,6,pisco,NA
FALSE_SUR,-121.886822,36.277556,2008,MID,2,NERLUE,25,pisco,NA
FALSE_SUR,-121.886822,36.277556,2019,MID,1,NERLUE,16,pisco,NA
FALSE_SUR,-121.886822,36.277556,2019,MID,2,NERLUE,94,pisco,NA
FALSE_SUR,-121.886822,36.277556,2019,OUTER,1,NERLUE,42,pisco,NA
FALSE_SUR,-121.886822,36.277556,2019,OUTER,2,NERLUE,0,pisco,NA
FALSE_SUR,-121.886822,36.277556,2019,INNER,1,NERLUE,1,pisco,NA
FALSE_SUR,-121.886822,36.277556,2019,INNER,2,NERLUE,1,pisco,NA
FALSE_SUR,-121.886822,36.277556,2020,MID,1,NERLUE,20,pisco,NA
FALSE_SUR,-121.886822,36.277556,2020,MID,2,NERLUE,34,pisco,NA
FALSE_SUR,-121.886822,36.277556,2020,OUTER,1,NERLUE,0,pisco,NA
FALSE_SUR,-121.886822,36.277556,2020,OUTER,2,NERLUE,0,pisco,NA
FALSE_SUR,-121.886822,36.277556,2020,INNER,1,NERLUE,1,pisco,NA
FALSE_SUR,-121.886822,36.277556,2020,INNER,2,NERLUE,5,pisco,NA
FALSE_SUR,-121.886822,36.277556,2021,INNER,1,NERLUE,4,pisco,NA
FALSE_SUR,-121.886822,36.277556,2021,INNER,2,NERLUE,3,pisco,NA
FALSE_SUR,-121.886822,36.277556,2021,MID,1,NERLUE,3,pisco,NA
FALSE_SUR,-121.886822,36.277556,2021,MID,2,NERLUE,9,pisco,NA
FALSE_SUR,-121.886822,36.277556,2021,OUTER,1,NERLUE,40,pisco,NA
FALSE_SUR,-121.886822,36.277556,2021,OUTER,2,NERLUE,0,pisco,NA
FALSE_SUR,-121.886822,36.277556,2023,MID,1,NERLUE,2,pisco,NA
FALSE_SUR,-121.886822,36.277556,2023,MID,2,NERLUE,0,pisco,NA
FALSE_SUR,-121.886822,36.277556,2023,OUTER,1,NERLUE,0,pisco,NA
FALSE_SUR,-121.886822,36.277556,2023,OUTER,2,NERLUE,0,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2007,INNER,1,NERLUE,7,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2007,INNER,2,NERLUE,35,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2007,MID,1,NERLUE,3,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2007,MID,2,NERLUE,9,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2007,OUTER,1,NERLUE,0,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2007,OUTER,2,NERLUE,4,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2008,INNER,1,NERLUE,42,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2008,INNER,2,NERLUE,117,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2008,MID,1,NERLUE,0,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2008,MID,2,NERLUE,3,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2008,OUTER,1,NERLUE,0,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2008,OUTER,2,NERLUE,4,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2011,INNER,1,NERLUE,4,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2011,INNER,2,NERLUE,3,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2011,MID,1,NERLUE,2,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2011,MID,2,NERLUE,0,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2011,OUTER,1,NERLUE,0,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2011,OUTER,2,NERLUE,0,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2016,INNER,1,NERLUE,8,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2016,INNER,2,NERLUE,11,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2016,MID,1,NERLUE,0,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2016,MID,2,NERLUE,48,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2016,OUTER,1,NERLUE,0,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2016,OUTER,2,NERLUE,0,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2017,INNER,1,NERLUE,236,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2017,INNER,2,NERLUE,97,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2017,MID,1,NERLUE,31,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2017,MID,2,NERLUE,22,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2017,OUTER,1,NERLUE,0,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2017,OUTER,2,NERLUE,0,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2018,INNER,1,NERLUE,10,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2018,INNER,2,NERLUE,1,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2018,MID,1,NERLUE,0,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2018,MID,2,NERLUE,1,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2018,OUTER,1,NERLUE,6,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2018,OUTER,2,NERLUE,20,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2019,INNER,1,NERLUE,15,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2019,INNER,2,NERLUE,0,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2019,MID,1,NERLUE,5,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2019,MID,2,NERLUE,2,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2019,OUTER,1,NERLUE,0,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2019,OUTER,2,NERLUE,0,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2020,INNER,1,NERLUE,0,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2020,INNER,2,NERLUE,22,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2020,MID,1,NERLUE,3,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2020,MID,2,NERLUE,0,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2020,OUTER,1,NERLUE,0,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2020,OUTER,2,NERLUE,0,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2021,OUTER,1,NERLUE,32,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2021,OUTER,2,NERLUE,0,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2021,MID,1,NERLUE,0,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2021,MID,2,NERLUE,1,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2021,INNER,1,NERLUE,49,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2021,INNER,2,NERLUE,5,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2022,MID,1,NERLUE,110,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2022,MID,2,NERLUE,85,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2022,OUTER,1,NERLUE,3,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2022,OUTER,2,NERLUE,0,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2023,MID,1,NERLUE,3,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2023,MID,2,NERLUE,0,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2023,OUTER,1,NERLUE,0,pisco,NA
GREEN_PEAK,-120.830687,35.190104,2023,OUTER,2,NERLUE,0,pisco,NA
HARMONY,-121.057808,35.49641,2007,INNER,1,NERLUE,6,pisco,NA
HARMONY,-121.057808,35.49641,2007,INNER,2,NERLUE,0,pisco,NA
HARMONY,-121.057808,35.49641,2007,MID,1,NERLUE,61,pisco,NA
HARMONY,-121.057808,35.49641,2007,MID,2,NERLUE,35,pisco,NA
HARMONY,-121.057808,35.49641,2007,OUTER,1,NERLUE,2,pisco,NA
HARMONY,-121.057808,35.49641,2007,OUTER,2,NERLUE,5,pisco,NA
HARMONY,-121.057808,35.49641,2008,INNER,1,NERLUE,41,pisco,NA
HARMONY,-121.057808,35.49641,2008,INNER,2,NERLUE,29,pisco,NA
HARMONY,-121.057808,35.49641,2008,MID,1,NERLUE,2,pisco,NA
HARMONY,-121.057808,35.49641,2008,MID,2,NERLUE,2,pisco,NA
HARMONY,-121.057808,35.49641,2008,OUTER,1,NERLUE,0,pisco,NA
HARMONY,-121.057808,35.49641,2008,OUTER,2,NERLUE,0,pisco,NA
HARMONY,-121.057808,35.49641,2009,INNER,1,NERLUE,67,pisco,NA
HARMONY,-121.057808,35.49641,2009,INNER,2,NERLUE,43,pisco,NA
HARMONY,-121.057808,35.49641,2009,MID,1,NERLUE,0,pisco,NA
HARMONY,-121.057808,35.49641,2009,MID,2,NERLUE,0,pisco,NA
HARMONY,-121.057808,35.49641,2009,OUTER,1,NERLUE,0,pisco,NA
HARMONY,-121.057808,35.49641,2009,OUTER,2,NERLUE,0,pisco,NA
HARMONY,-121.057808,35.49641,2010,INNER,1,NERLUE,1,pisco,NA
HARMONY,-121.057808,35.49641,2010,INNER,2,NERLUE,1,pisco,NA
HARMONY,-121.057808,35.49641,2010,MID,1,NERLUE,0,pisco,NA
HARMONY,-121.057808,35.49641,2010,MID,2,NERLUE,12,pisco,NA
HARMONY,-121.057808,35.49641,2010,OUTER,1,NERLUE,0,pisco,NA
HARMONY,-121.057808,35.49641,2010,OUTER,2,NERLUE,1,pisco,NA
HARMONY,-121.057808,35.49641,2011,INNER,1,NERLUE,14,pisco,NA
HARMONY,-121.057808,35.49641,2011,INNER,2,NERLUE,6,pisco,NA
HARMONY,-121.057808,35.49641,2011,MID,1,NERLUE,3,pisco,NA
HARMONY,-121.057808,35.49641,2011,MID,2,NERLUE,0,pisco,NA
HARMONY,-121.057808,35.49641,2011,OUTER,1,NERLUE,0,pisco,NA
HARMONY,-121.057808,35.49641,2011,OUTER,2,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,1999,INNER,1,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,1999,INNER,2,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,1999,MID,1,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,1999,MID,2,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,1999,OUTER,1,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,1999,OUTER,2,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2000,INNER,1,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2000,INNER,2,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2000,MID,1,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2000,MID,2,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2000,OUTER,1,NERLUE,24,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2000,OUTER,2,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2001,INNER,1,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2001,INNER,2,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2001,MID,1,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2001,MID,2,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2001,OUTER,1,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2001,OUTER,2,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2002,INNER,1,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2002,INNER,2,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2002,MID,1,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2002,MID,2,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2002,OUTER,1,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2002,OUTER,2,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2003,INNER,1,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2003,INNER,2,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2003,MID,1,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2003,MID,2,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2003,OUTER,1,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2003,OUTER,2,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2004,INNER,1,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2004,INNER,2,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2004,MID,1,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2004,MID,2,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2004,OUTER,1,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2004,OUTER,2,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2005,INNER,1,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2005,INNER,2,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2005,MID,1,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2005,MID,2,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2005,OUTER,1,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2005,OUTER,2,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2006,INNER,1,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2006,INNER,2,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2006,MID,1,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2006,MID,2,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2006,OUTER,1,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2006,OUTER,2,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2007,INNER,1,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2007,INNER,2,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2007,MID,1,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2007,MID,2,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2007,OUTER,1,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2007,OUTER,2,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2008,MID,1,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2008,MID,2,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2008,OUTER,1,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2008,OUTER,2,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2008,INNER,1,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2008,INNER,2,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2009,INNER,1,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2009,INNER,2,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2009,MID,1,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2009,MID,2,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2009,OUTER,1,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2009,OUTER,2,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2010,MID,1,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2010,MID,2,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2010,OUTER,1,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2010,OUTER,2,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2010,INNER,1,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2010,INNER,2,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2011,INNER,1,NERLUE,0,pisco,NA
HOPKINS_DC,-121.904196,36.623586,2011,INNER,2,NERLUE,0,pisco,NA
